speciesCode,comName,sciName,obsDt,howMany,lat,lng,locationName,locationID,obsValid,obsReviewed,userDisplayName,subnational1Name,subnational2Name
bcnher,Black-crowned Night Heron,Nycticorax nycticorax,2000-05-13,,1.4461788,103.7286058,,,True,False,,,
litegr,Little Egret,Egretta garzetta,2000-05-13,,1.4461788,103.7286058,,,True,False,,,
strher,Striated Heron,Butorides striata,2000-05-13,,1.4461788,103.7286058,,,True,False,,,
categr2,Eastern Cattle-Egret,Ardea coromanda,2000-05-13,,1.4461788,103.7286058,,,True,False,,,
greegr,Great Egret,Ardea alba,2000-05-13,,1.4461788,103.7286058,,,True,False,,,
integr1,Medium Egret,Ardea intermedia,2000-05-13,,1.4461788,103.7286058,,,True,False,,,
graher1,Gray Heron,Ardea cinerea,2000-05-13,,1.4461788,103.7286058,,,True,False,,,
purher1,Purple Heron,Ardea purpurea,2000-05-13,,1.4461788,103.7286058,,,True,False,,,
brakit1,Brahminy Kite,Haliastur indus,2000-05-13,,1.4461788,103.7286058,,,True,False,,,
whtkin2,White-throated Kingfisher,Halcyon smyrnensis,2000-05-13,,1.4461788,103.7286058,,,True,False,,,
colkin1,Collared Kingfisher,Todiramphus chloris,2000-05-13,,1.4461788,103.7286058,,,True,False,,,
dollar1,Dollarbird,Eurystomus orientalis,2000-05-13,,1.4461788,103.7286058,,,True,False,,,
comfla1,Common Flameback,Dinopium javanense,2000-05-13,,1.4461788,103.7286058,,,True,False,,,
pietri1,Pied Triller,Lalage nigra,2000-05-13,,1.4461788,103.7286058,,,True,False,,,
comior1,Common Iora,Aegithina tiphia,2000-05-13,,1.4461788,103.7286058,,,True,False,,,
piefan1,Malaysian Pied-Fantail,Rhipidura javanica,2000-05-13,,1.4461788,103.7286058,,,True,False,,,
labcro1,Large-billed Crow,Corvus macrorhynchos,2000-05-13,,1.4461788,103.7286058,,,True,False,,,
comtai1,Common Tailorbird,Orthotomus sutorius,2000-05-13,,1.4461788,103.7286058,,,True,False,,,
dantai1,Dark-necked Tailorbird,Orthotomus atrogularis,2000-05-13,,1.4461788,103.7286058,,,True,False,,,
ashtai1,Ashy Tailorbird,Orthotomus ruficeps,2000-05-13,,1.4461788,103.7286058,,,True,False,,,
ruttai1,Rufous-tailed Tailorbird,Orthotomus sericeus,2000-05-13,,1.4461788,103.7286058,,,True,False,,,
rewbul,Red-whiskered Bulbul,Pycnonotus jocosus,2000-05-13,,1.4461788,103.7286058,,,True,True,,,
yevbul1,Yellow-vented Bulbul,Pycnonotus goiavier,2000-05-13,,1.4461788,103.7286058,,,True,False,,,
swiwhe1,Swinhoe's White-eye,Zosterops simplex,2000-05-13,2,1.4461788,103.7286058,,,True,False,,,
magrob,Oriental Magpie-Robin,Copsychus saularis,2000-05-13,,1.4461788,103.7286058,,,True,False,,,
cotsun2,Copper-throated Sunbird,Leptocoma calcostetha,2000-05-13,,1.4461788,103.7286058,,,True,False,,,
olbsun4,Ornate Sunbird,Cinnyris ornatus,2000-05-13,,1.4461788,103.7286058,,,True,False,,,
baywea1,Baya Weaver,Ploceus philippinus,2000-05-13,,1.4461788,103.7286058,,,True,False,,,
nutman,Scaly-breasted Munia,Lonchura punctulata,2000-05-13,,1.4461788,103.7286058,,,True,False,,,
javmun1,Javan Munia,Lonchura leucogastroides,2000-05-13,,1.4461788,103.7286058,,,True,True,,,
oripip1,Paddyfield Pipit,Anthus rufulus,2000-05-13,,1.4461788,103.7286058,,,True,False,,,
lotshr1,Long-tailed Shrike,Lanius schach,2000-05-16,3,1.3957264,103.9257288,,,True,False,,,
spodov,Spotted Dove,Spilopelia chinensis,2000-05-24,,1.33731,103.8177,,,True,False,,,
pinpig3,Pink-necked Green-Pigeon,Treron vernans,2000-05-24,,1.33731,103.8177,,,True,False,,,
viocuc1,Violet Cuckoo,Chrysococcyx xanthorhynchus,2000-05-24,,1.33731,103.8177,,,True,False,,,
houswi1,House Swift,Apus nipalensis,2000-05-24,,1.44643,103.72943,,,True,True,,,
whbwat1,White-breasted Waterhen,Amaurornis phoenicurus,2000-05-24,,1.44643,103.72943,,,True,False,,,
litegr,Little Egret,Egretta garzetta,2000-05-24,,1.44643,103.72943,,,True,True,,,
strher,Striated Heron,Butorides striata,2000-05-24,,1.44643,103.72943,,,True,False,,,
graher1,Gray Heron,Ardea cinerea,2000-05-24,,1.44643,103.72943,,,True,False,,,
purher1,Purple Heron,Ardea purpurea,2000-05-24,,1.44643,103.72943,,,True,False,,,
gyhfie1,Gray-headed Fish-Eagle,Icthyophaga ichthyaetus,2000-05-24,,1.33731,103.8177,,,True,False,,,
brnhao1,Brown Boobook,Ninox scutulata,2000-05-24,,1.33731,103.8177,,,True,False,,,
btbeat2,Blue-throated Bee-eater,Merops viridis,2000-05-24,,1.33731,103.8177,,,True,False,,,
stbkin1,Stork-billed Kingfisher,Pelargopsis capensis,2000-05-24,,1.44643,103.72943,,,True,False,,,
whtkin2,White-throated Kingfisher,Halcyon smyrnensis,2000-05-24,,1.33731,103.8177,,,True,False,,,
colkin1,Collared Kingfisher,Todiramphus chloris,2000-05-24,,1.33731,103.8177,,,True,False,,,
dollar1,Dollarbird,Eurystomus orientalis,2000-05-24,,1.33731,103.8177,,,True,False,,,
recbar1,Red-crowned Barbet,Psilopogon rafflesii,2000-05-24,,1.33731,103.8177,,,True,False,,,
comfla1,Common Flameback,Dinopium javanense,2000-05-24,,1.33731,103.8177,,,True,False,,,
banwoo2,Banded Woodpecker,Chrysophlegma miniaceum,2000-05-24,,1.33731,103.8177,,,True,False,,,
lotpar2,Long-tailed Parakeet,Psittacula longicauda,2000-05-24,,1.33731,103.8177,,,True,False,,,
bchpar1,Blue-crowned Hanging-Parrot,Loriculus galgulus,2000-05-24,,1.33731,103.8177,,,True,False,,,
gobger1,Golden-bellied Gerygone,Gerygone sulphurea,2000-05-24,,1.44643,103.72943,,,True,False,,,
blnori1,Black-naped Oriole,Oriolus chinensis,2000-05-24,,1.33731,103.8177,,,True,False,,,
comior1,Common Iora,Aegithina tiphia,2000-05-24,,1.44643,103.72943,,,True,False,,,
piefan1,Malaysian Pied-Fantail,Rhipidura javanica,2000-05-24,,1.44643,103.72943,,,True,False,,,
grtdro1,Greater Racket-tailed Drongo,Dicrurus paradiseus,2000-05-24,,1.33731,103.8177,,,True,False,,,
labcro1,Large-billed Crow,Corvus macrorhynchos,2000-05-24,,1.33731,103.8177,,,True,False,,,
comtai1,Common Tailorbird,Orthotomus sutorius,2000-05-24,,1.44643,103.72943,,,True,False,,,
dantai1,Dark-necked Tailorbird,Orthotomus atrogularis,2000-05-24,,1.33731,103.8177,,,True,False,,,
ashtai1,Ashy Tailorbird,Orthotomus ruficeps,2000-05-24,,1.44643,103.72943,,,True,False,,,
pacswa1,Pacific Swallow,Hirundo javanica,2000-05-24,,1.33731,103.8177,,,True,False,,,
olwbul1,Olive-winged Bulbul,Pycnonotus plumosus,2000-05-24,,1.33731,103.8177,,,True,False,,,
yevbul1,Yellow-vented Bulbul,Pycnonotus goiavier,2000-05-24,,1.33731,103.8177,,,True,False,,,
sttbab1,Pin-striped Tit-Babbler,Mixornis gularis,2000-05-24,,1.33731,103.8177,,,True,False,,,
asgsta1,Asian Glossy Starling,Aplonis panayensis,2000-05-24,,1.33731,103.8177,,,True,False,,,
hilmyn,Common Hill Myna,Gracula religiosa,2000-05-24,,1.33731,103.8177,,,True,False,,,
whvmyn,Javan Myna,Acridotheres javanicus,2000-05-24,,1.33731,103.8177,,,True,True,,,
whrsha,White-rumped Shama,Copsychus malabaricus,2000-05-24,,1.33731,103.8177,,,True,False,,,
orbflo1,Orange-bellied Flowerpecker,Dicaeum trigonostigma,2000-05-24,,1.33731,103.8177,,,True,False,,,
scbflo1,Scarlet-backed Flowerpecker,Dicaeum cruentatum,2000-05-24,,1.33731,103.8177,,,True,False,,,
pltsun2,Brown-throated Sunbird,Anthreptes malacensis,2000-05-24,,1.33731,103.8177,,,True,False,,,
vahsun1,Van Hasselt's Sunbird,Leptocoma brasiliana,2000-05-24,,1.33731,103.8177,,,True,False,,,
cotsun2,Copper-throated Sunbird,Leptocoma calcostetha,2000-05-24,,1.44643,103.72943,,,True,False,,,
eacsun1,Crimson Sunbird,Aethopyga siparaja,2000-05-24,,1.33731,103.8177,,,True,False,,,
asfblu1,Asian Fairy-bluebird,Irena puella,2000-05-24,,1.33731,103.8177,,,True,False,,,
leglea1,Lesser Green Leafbird,Chloropsis cyanopogon,2000-05-24,,1.33731,103.8177,,,True,True,,,
blwlea1,Blue-winged Leafbird,Chloropsis moluccensis,2000-05-24,,1.33731,103.8177,,,True,False,,,
baywea1,Baya Weaver,Ploceus philippinus,2000-05-24,,1.44643,103.72943,,,True,False,,,
javmun1,Javan Munia,Lonchura leucogastroides,2000-05-24,,1.44643,103.72943,,,True,True,,,
whhmun1,White-headed Munia,Lonchura maja,2000-05-24,,1.33731,103.8177,,,True,False,,,
linbar1,Lineated Barbet,Psilopogon lineatus,2000-05-26,,1.3487,103.7634659,,,True,False,,,
comfla1,Common Flameback,Dinopium javanense,2000-05-26,1,1.3487,103.7634659,,,True,False,,,
piefan1,Malaysian Pied-Fantail,Rhipidura javanica,2000-05-26,1,1.3487,103.7634659,,,True,False,,,
whclau2,White-crested Laughingthrush,Garrulax leucolophus,2000-05-26,8,1.3487,103.7634659,,,True,False,,,
chbmal1,Chestnut-bellied Malkoha,Phaenicophaeus sumatranus,2000-05-29,2,1.3546626,103.7761313,,,True,False,,,
linbar1,Lineated Barbet,Psilopogon lineatus,2000-05-29,,1.3487,103.7634659,,,True,False,,,
whclau2,White-crested Laughingthrush,Garrulax leucolophus,2000-05-29,30,1.3487,103.7634659,,,True,True,,,
chbmal1,Chestnut-bellied Malkoha,Phaenicophaeus sumatranus,2000-05-31,2,1.3546626,103.7761313,,,True,False,,,
viocuc1,Violet Cuckoo,Chrysococcyx xanthorhynchus,2000-05-31,1,1.3487,103.7634659,,,True,False,,,
copbar1,Coppersmith Barbet,Psilopogon haemacephalus,2000-05-31,1,1.3546626,103.7761313,,,True,False,,,
linbar1,Lineated Barbet,Psilopogon lineatus,2000-05-31,,1.3487,103.7634659,,,True,False,,,
bchpar1,Blue-crowned Hanging-Parrot,Loriculus galgulus,2000-05-31,1,1.3546626,103.7761313,,,True,False,,,
pietri1,Pied Triller,Lalage nigra,2000-05-31,1,1.3546626,103.7761313,,,True,False,,,
whclau2,White-crested Laughingthrush,Garrulax leucolophus,2000-05-31,4,1.3487,103.7634659,,,True,False,,,
chbmal1,Chestnut-bellied Malkoha,Phaenicophaeus sumatranus,2000-06-01,1,1.3546626,103.7761313,,,True,False,,,
copbar1,Coppersmith Barbet,Psilopogon haemacephalus,2000-06-01,2,1.3546626,103.7761313,,,True,False,,,
copbar1,Coppersmith Barbet,Psilopogon haemacephalus,2000-06-02,2,1.3546626,103.7761313,,,True,False,,,
y00839,Changeable Hawk-Eagle,Nisaetus cirrhatus,2000-06-05,1,1.3546626,103.7761313,,,True,False,,,
linbar1,Lineated Barbet,Psilopogon lineatus,2000-06-06,1,1.3487,103.7634659,,,True,False,,,
lacwoo1,Laced Woodpecker,Picus vittatus,2000-06-06,1,1.3487,103.7634659,,,True,False,,,
banwoo2,Banded Woodpecker,Chrysophlegma miniaceum,2000-06-06,1,1.3487,103.7634659,,,True,False,,,
swiwhe1,Swinhoe's White-eye,Zosterops simplex,2000-06-06,6,1.3487,103.7634659,,,True,False,,,
whclau2,White-crested Laughingthrush,Garrulax leucolophus,2000-06-06,4,1.3487,103.7634659,,,True,False,,,
vahsun1,Van Hasselt's Sunbird,Leptocoma brasiliana,2000-06-07,1,1.4075115,103.7784058,,,True,False,,,
spodov,Spotted Dove,Spilopelia chinensis,2000-06-20,,1.3148322,103.8159621,,,True,True,,,
grtdro1,Greater Racket-tailed Drongo,Dicrurus paradiseus,2000-06-20,,1.3148322,103.8159621,,,True,False,,,
houcro1,House Crow,Corvus splendens,2000-06-20,,1.3148322,103.8159621,,,True,False,,,
pacswa1,Pacific Swallow,Hirundo javanica,2000-06-20,,1.3148322,103.8159621,,,True,False,,,
yevbul1,Yellow-vented Bulbul,Pycnonotus goiavier,2000-06-20,,1.3148322,103.8159621,,,True,False,,,
asgsta1,Asian Glossy Starling,Aplonis panayensis,2000-06-20,,1.3148322,103.8159621,,,True,False,,,
commyn,Common Myna,Acridotheres tristis,2000-06-20,,1.3148322,103.8159621,,,True,False,,,
pltsun2,Brown-throated Sunbird,Anthreptes malacensis,2000-06-20,,1.3148322,103.8159621,,,True,False,,,
eutspa,Eurasian Tree Sparrow,Passer montanus,2000-06-20,,1.3148322,103.8159621,,,True,False,,,
spodov,Spotted Dove,Spilopelia chinensis,2000-06-26,,1.3148322,103.8159621,,,True,False,,,
houcro1,House Crow,Corvus splendens,2000-06-26,,1.3148322,103.8159621,,,True,True,,,
labcro1,Large-billed Crow,Corvus macrorhynchos,2000-06-26,,1.3148322,103.8159621,,,True,False,,,
whvmyn,Javan Myna,Acridotheres javanicus,2000-06-26,,1.3148322,103.8159621,,,True,False,,,
olbsun4,Ornate Sunbird,Cinnyris ornatus,2000-06-26,,1.3148322,103.8159621,,,True,False,,,
eutspa,Eurasian Tree Sparrow,Passer montanus,2000-06-26,,1.3148322,103.8159621,,,True,False,,,
chbmal1,Chestnut-bellied Malkoha,Phaenicophaeus sumatranus,2000-07-01,2,1.3546626,103.7761313,,,True,False,,,
viocuc1,Violet Cuckoo,Chrysococcyx xanthorhynchus,2000-07-01,1,1.3546626,103.7761313,,,True,False,,,
y00839,Changeable Hawk-Eagle,Nisaetus cirrhatus,2000-07-01,1,1.3546626,103.7761313,,,True,False,,,
linbar1,Lineated Barbet,Psilopogon lineatus,2000-07-01,2,1.3546626,103.7761313,,,True,False,,,
rufwoo2,Rufous Woodpecker,Micropternus brachyurus,2000-07-01,1,1.3546626,103.7761313,,,True,False,,,
blrpar1,Blue-rumped Parrot,Psittinus cyanurus,2000-07-01,3,1.3546626,103.7761313,,,True,False,,,
bchpar1,Blue-crowned Hanging-Parrot,Loriculus galgulus,2000-07-01,1,1.3546626,103.7761313,,,True,False,,,
whclau2,White-crested Laughingthrush,Garrulax leucolophus,2000-07-01,4,1.3546626,103.7761313,,,True,False,,,
vahsun1,Van Hasselt's Sunbird,Leptocoma brasiliana,2000-07-01,5,1.3546626,103.7761313,,,True,True,,,
litspi1,Little Spiderhunter,Arachnothera longirostra,2000-07-01,5,1.3546626,103.7761313,,,True,True,,,
blwlea1,Blue-winged Leafbird,Chloropsis moluccensis,2000-07-01,2,1.3546626,103.7761313,,,True,False,,,
litgre1,Little Grebe,Tachybaptus ruficollis,2000-07-02,5,1.3957264,103.9257288,,,True,True,,,
y00839,Changeable Hawk-Eagle,Nisaetus cirrhatus,2000-07-02,1,1.4075115,103.7784058,,,True,False,,,
orphor1,Oriental Pied-Hornbill,Anthracoceros albirostris,2000-07-02,4,1.3994143,103.8064628,,,True,False,,,
railor4,Coconut Lorikeet,Trichoglossus haematodus,2000-07-02,2,1.3994143,103.8064628,,,True,False,,,
pacswa1,Pacific Swallow,Hirundo javanica,2000-07-02,4,1.3994143,103.8064628,,,True,False,,,
chwbab1,Chestnut-winged Babbler,Cyanoderma erythropterum,2000-07-02,2,1.3994143,103.8064628,,,True,False,,,
whrsha,White-rumped Shama,Copsychus malabaricus,2000-07-02,4,1.3994143,103.8064628,,,True,False,,,
magrob,Oriental Magpie-Robin,Copsychus saularis,2000-07-05,1,1.3623497,103.9732592,,,True,False,,,
spodov,Spotted Dove,Spilopelia chinensis,2000-07-06,,1.3770208,103.8092995,,,True,False,,,
pinpig3,Pink-necked Green-Pigeon,Treron vernans,2000-07-06,,1.3770208,103.8092995,,,True,False,,,
bkskit1,Black-winged Kite,Elanus caeruleus,2000-07-06,,1.3770208,103.8092995,,,True,False,,,
wbseag1,White-bellied Sea-Eagle,Icthyophaga leucogaster,2000-07-06,,1.3770208,103.8092995,,,True,False,,,
gyhfie1,Gray-headed Fish-Eagle,Icthyophaga ichthyaetus,2000-07-06,,1.3770208,103.8092995,,,True,False,,,
btbeat2,Blue-throated Bee-eater,Merops viridis,2000-07-06,,1.3770208,103.8092995,,,True,False,,,
whtkin2,White-throated Kingfisher,Halcyon smyrnensis,2000-07-06,,1.3770208,103.8092995,,,True,False,,,
colkin1,Collared Kingfisher,Todiramphus chloris,2000-07-06,,1.3770208,103.8092995,,,True,False,,,
banwoo2,Banded Woodpecker,Chrysophlegma miniaceum,2000-07-06,,1.3770208,103.8092995,,,True,False,,,
lotpar2,Long-tailed Parakeet,Psittacula longicauda,2000-07-06,,1.3770208,103.8092995,,,True,False,,,
bchpar1,Blue-crowned Hanging-Parrot,Loriculus galgulus,2000-07-06,,1.3770208,103.8092995,,,True,False,,,
blnori1,Black-naped Oriole,Oriolus chinensis,2000-07-06,,1.3770208,103.8092995,,,True,False,,,
grtdro1,Greater Racket-tailed Drongo,Dicrurus paradiseus,2000-07-06,,1.3148322,103.8159621,,,True,False,,,
houcro1,House Crow,Corvus splendens,2000-07-06,,1.3770208,103.8092995,,,True,True,,,
dantai1,Dark-necked Tailorbird,Orthotomus atrogularis,2000-07-06,,1.3770208,103.8092995,,,True,False,,,
pacswa1,Pacific Swallow,Hirundo javanica,2000-07-06,,1.3770208,103.8092995,,,True,False,,,
olwbul1,Olive-winged Bulbul,Pycnonotus plumosus,2000-07-06,,1.3770208,103.8092995,,,True,False,,,
yevbul1,Yellow-vented Bulbul,Pycnonotus goiavier,2000-07-06,,1.3770208,103.8092995,,,True,False,,,
sttbab1,Pin-striped Tit-Babbler,Mixornis gularis,2000-07-06,,1.3770208,103.8092995,,,True,False,,,
asgsta1,Asian Glossy Starling,Aplonis panayensis,2000-07-06,,1.3770208,103.8092995,,,True,False,,,
hilmyn,Common Hill Myna,Gracula religiosa,2000-07-06,,1.3148322,103.8159621,,,True,False,,,
commyn,Common Myna,Acridotheres tristis,2000-07-06,,1.3770208,103.8092995,,,True,False,,,
whvmyn,Javan Myna,Acridotheres javanicus,2000-07-06,,1.3770208,103.8092995,,,True,False,,,
pltsun2,Brown-throated Sunbird,Anthreptes malacensis,2000-07-06,,1.3770208,103.8092995,,,True,False,,,
olbsun4,Ornate Sunbird,Cinnyris ornatus,2000-07-06,,1.3770208,103.8092995,,,True,False,,,
nutman,Scaly-breasted Munia,Lonchura punctulata,2000-07-06,,1.3770208,103.8092995,,,True,False,,,
eutspa,Eurasian Tree Sparrow,Passer montanus,2000-07-06,,1.3148322,103.8159621,,,True,False,,,
lirplo,Little Ringed Plover,Thinornis dubius,2000-07-15,3,1.3130758,103.9981699,,,True,True,,,
malplo1,Malaysian Plover,Anarhynchus peronii,2000-07-15,6,1.3130758,103.9981699,,,True,True,,,
grpsni1,Greater Painted-Snipe,Rostratula benghalensis,2000-07-15,1,1.3130758,103.9981699,,,True,False,,,
marsan,Marsh Sandpiper,Tringa stagnatilis,2000-07-15,15,1.3130758,103.9981699,,,True,True,,,
comgre,Common Greenshank,Tringa nebularia,2000-07-15,1,1.3130758,103.9981699,,,True,True,,,
litter1,Little Tern,Sternula albifrons,2000-07-15,,1.3130758,103.9981699,,,True,False,,,
greegr,Great Egret,Ardea alba,2000-07-15,3,1.3130758,103.9981699,,,True,True,,,
graher1,Gray Heron,Ardea cinerea,2000-07-15,10,1.3130758,103.9981699,,,True,False,,,
eurkes,Eurasian Kestrel,Falco tinnunculus,2000-07-15,1,1.3130758,103.9981699,,,True,True,,,
lotpar2,Long-tailed Parakeet,Psittacula longicauda,2000-07-15,2,1.3130758,103.9981699,,,True,False,,,
redjun,Red Junglefowl,Gallus gallus,2000-07-16,,1.4036084,103.9688244,,,True,False,,,
asikoe2,Asian Koel,Eudynamys scolopaceus,2000-07-16,,1.4036084,103.9688244,,,True,False,,,
bkskit1,Black-winged Kite,Elanus caeruleus,2000-07-16,,1.4036084,103.9688244,,,True,False,,,
lacwoo1,Laced Woodpecker,Picus vittatus,2000-07-16,,1.4036084,103.9688244,,,True,False,,,
rorpar,Rose-ringed Parakeet,Psittacula krameri,2000-07-19,1,1.3148322,103.8159621,,,True,False,,,
lotpar2,Long-tailed Parakeet,Psittacula longicauda,2000-07-19,17,1.3148322,103.8159621,,,True,False,,,
bkcsta1,Black-collared Starling,Gracupica nigricollis,2000-07-19,1,1.3310425,103.7274706,,,True,True,,,
lotshr1,Long-tailed Shrike,Lanius schach,2000-07-20,1,1.4303842,103.8390594,,,True,False,,,
barswa,Barn Swallow,Hirundo rustica,2000-07-20,1,1.4303842,103.8390594,,,True,False,,,
blnter1,Black-naped Tern,Sterna sumatrana,2000-07-21,,1.4036084,103.9688244,,,True,False,,,
lotshr1,Long-tailed Shrike,Lanius schach,2000-07-21,1,1.4303842,103.8390594,,,True,False,,,
rocpig,Rock Pigeon,Columba livia,2000-07-23 08:30,20,1.4081494,104.0349054,,,True,False,,,
spodov,Spotted Dove,Spilopelia chinensis,2000-07-23 08:30,10,1.4081494,104.0349054,,,True,False,,,
emedov2,Asian Emerald Dove,Chalcophaps indica,2000-07-23 08:30,9,1.4081494,104.0349054,,,True,True,,,
zebdov,Zebra Dove,Geopelia striata,2000-07-23 08:30,7,1.4081494,104.0349054,,,True,False,,,
pinpig3,Pink-necked Green-Pigeon,Treron vernans,2000-07-23 08:30,12,1.4081494,104.0349054,,,True,False,,,
lescou1,Lesser Coucal,Centropus bengalensis,2000-07-23 08:30,1,1.4081494,104.0349054,,,True,False,,,
brucuc2,Sunda Brush Cuckoo,Cacomantis sepulcralis,2000-07-23 08:30,1,1.4081494,104.0349054,,,True,False,,,
houswi1,House Swift,Apus nipalensis,2000-07-23 08:30,12,1.4081494,104.0349054,,,True,True,,,
whbwat1,White-breasted Waterhen,Amaurornis phoenicurus,2000-07-23 08:30,3,1.4081494,104.0349054,,,True,False,,,
bkskit1,Black-winged Kite,Elanus caeruleus,2000-07-23 08:30,2,1.4081494,104.0349054,,,True,False,,,
y00839,Changeable Hawk-Eagle,Nisaetus cirrhatus,2000-07-23 08:30,1,1.4081494,104.0349054,,,True,False,,,
btbeat2,Blue-throated Bee-eater,Merops viridis,2000-07-23 08:30,16,1.4081494,104.0349054,,,True,False,,,
stbkin1,Stork-billed Kingfisher,Pelargopsis capensis,2000-07-23 08:30,1,1.4081494,104.0349054,,,True,False,,,
whtkin2,White-throated Kingfisher,Halcyon smyrnensis,2000-07-23 08:30,6,1.4081494,104.0349054,,,True,False,,,
colkin1,Collared Kingfisher,Todiramphus chloris,2000-07-23 08:30,4,1.4081494,104.0349054,,,True,False,,,
lotpar2,Long-tailed Parakeet,Psittacula longicauda,2000-07-23 08:30,7,1.4081494,104.0349054,,,True,False,,,
manwhi1,Mangrove Whistler,Pachycephala cinerea,2000-07-23 08:30,11,1.4081494,104.0349054,,,True,True,,,
blnori1,Black-naped Oriole,Oriolus chinensis,2000-07-23 08:30,5,1.4081494,104.0349054,,,True,False,,,
comior1,Common Iora,Aegithina tiphia,2000-07-23 08:30,12,1.4081494,104.0349054,,,True,False,,,
piefan1,Malaysian Pied-Fantail,Rhipidura javanica,2000-07-23 08:30,4,1.4081494,104.0349054,,,True,False,,,
blnmon1,Black-naped Monarch,Hypothymis azurea,2000-07-23 08:30,5,1.4081494,104.0349054,,,True,True,,,
houcro1,House Crow,Corvus splendens,2000-07-23 08:30,4,1.4081494,104.0349054,,,True,False,,,
labcro1,Large-billed Crow,Corvus macrorhynchos,2000-07-23 08:30,7,1.4081494,104.0349054,,,True,True,,,
comtai1,Common Tailorbird,Orthotomus sutorius,2000-07-23 08:30,1,1.4081494,104.0349054,,,True,False,,,
ashtai1,Ashy Tailorbird,Orthotomus ruficeps,2000-07-23 08:30,12,1.4081494,104.0349054,,,True,False,,,
ruttai1,Rufous-tailed Tailorbird,Orthotomus sericeus,2000-07-23 08:30,11,1.4081494,104.0349054,,,True,True,,,
yebpri1,Yellow-bellied Prinia,Prinia flaviventris,2000-07-23 08:30,8,1.4081494,104.0349054,,,True,False,,,
zitcis1,Zitting Cisticola,Cisticola juncidis,2000-07-23 08:30,2,1.4081494,104.0349054,,,True,False,,,
pacswa1,Pacific Swallow,Hirundo javanica,2000-07-23 08:30,12,1.4081494,104.0349054,,,True,False,,,
olwbul1,Olive-winged Bulbul,Pycnonotus plumosus,2000-07-23 08:30,17,1.4081494,104.0349054,,,True,True,,,
yevbul1,Yellow-vented Bulbul,Pycnonotus goiavier,2000-07-23 08:30,10,1.4081494,104.0349054,,,True,False,,,
whcbab1,White-chested Babbler,Pellorneum rostratum,2000-07-23 08:30,6,1.4081494,104.0349054,,,True,True,,,
asgsta1,Asian Glossy Starling,Aplonis panayensis,2000-07-23 08:30,10,1.4081494,104.0349054,,,True,False,,,
